post_num,links,img_url,timestamp,num_comments,num_likes,caption
337,https://www.instagram.com/p/BBC88unPr0J/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/9c0152b5b037d65ca890c1b71338d6c6/5C860DC3/t51.2885-15/e35/12627983_1499621800344897_498899685_n.jpg,1453905522,997,10722,آيا مي دانيد در اينترنت نسبت كساني كه به دنبال "دانلود شهرزاد" بوده اند به كساني كه به دنبال "خريد شهرزاد" بوده اند بيش از يكصد برابر است؟   فروش رسمي و قانوني سريال شهرزاد تنها در وبسايت رسمي شهرزاد www.shahrzadseries.com وبسايت ويژه فروش ايرانيان خارج از كشور www.emfilm.net و نرم افزار موبايلي فيلم نت  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala  #اصلبخریم  #حلالببینیم
336,https://www.instagram.com/p/BBAuwBNvr6Z/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/cf73afb80a572c80794fae0d93e22a01/5C89F8AF/t51.2885-15/e35/12547405_1695195024097416_252158519_n.jpg,1453830969,3095,19909,نظرات خود پیرامون قسمت پانزدهم سریال را از طریق کامنت در ذیل این پست مستقیما به گوش کارگردان و عوامل سریال برسانید.  كانال تلگرامي شهرزاد نامه در تلگرام https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala  #اصلبخریم  #حلالببینیم
335,https://www.instagram.com/p/BA-UgMGvr6m/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/61a2fbd6d52ab4fb96953a4d461a2fed/5C4E30F3/t51.2885-15/e35/12558913_200800106938991_71558755_n.jpg,1453750099,980,28455,... كانال تلگرامي شهرزاد نامه در تلگرام https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala  #اصلبخریم  #حلالببینیم
334,https://www.instagram.com/p/BA98D4-Pr1V/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/5b38fbd579ae33ba4cda0b4b08366762/5C693888/t51.2885-15/e35/12383270_860847974012718_201863530_n.jpg,1453737284,288,16770,نخستين شماره ماهنامه #ديار با #شهرزاد آمد  تیتر یک جلد این ماهنامه با عنوان «حریم شهرزاد» به بررسی دلایل محبوبیت ملودرام عاشقانه و تاریخی شهرزاد اختصاص دارد. میزگردی با حضور تهيه كننده، كارگردان و بازيگران سریال شهرزاد همچون حسن فتحی، علی نصیریان ، جمشید هاشم پور، محمد امامی و... ، مصاحبه با مصطفی زمانی، پریناز ایزدیار، مهدی سلطانی، محمود پاک‌نیت، فریبا متخصص و دیگر عوامل این مجموعه پرونده ویژه نشریه دیار برای سریال شهرزاد است.  خريد از پيشخوان مطبوعات و #موويكالا  @moviekala  www.moviekala.com  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala @diyar_magazine  #اصلبخریم  #حلالببینیم
333,https://www.instagram.com/p/BA9FxHyPr-k/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/4726d3a15d10a040bd77579f7ca4279b/5C6C78CA/t51.2885-15/e35/12446143_884614391637314_2084608047_n.jpg,1453708819,1125,20588,قسمت ١٥ سريال شهرزاد در سراسر كشور توزيع شد اميدواريم از ديدن اين قسمت لذت ببريد ... كانال تلگرامي شهرزاد نامه در تلگرام  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala  #اصلبخریم  #حلالببینیم
332,https://www.instagram.com/p/BA78qh2Pryi/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/57d81afbed19383fcf662a34b5f4ec2c/5BD7FB8B/t51.2885-15/e15/12534371_1217775894902720_935565471_n.jpg,1453670492,709,18851,آنچه در قسمت ١٥ خواهيد ديد كامل آن را در كانال شهرزادنامه در تلگرام به آدرس زير ببينيد  https://telegram.me/shahrzadname فروش نسخه هاي اصلي سريال در وبسايت رسمي سريال به نشاني www.shahrzadseries.com  نرم افزار موبايلي فيلم نت و فروشگاه اينترنتي مووي كالا به نشاني www.moviekala.com  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala  #اصلبخریم  #حلالببینیم
331,https://www.instagram.com/p/BA6nURTPr0s/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/615d3c89ed4680a6c22b721f0f0ecd24/5C7263AA/t51.2885-15/e35/12407440_1131040023595510_1741370207_n.jpg,1453625745,932,22498,توزيع قسمت پانزدهم سريال شهرزاد از فردا پنجم بهمن ماه  قسمت جديد سريال شهرزاد از فردا در مراكز عرضه محصولات فرهنگي و سوپرماركتهاي سراسر كشور توزيع مي شود.   به گزارش روابط عمومي سريال شهرزاد، پانزدهمين قسمت از اين مجموعه فردا در حالي منتشر مي شود كه هر روز بينندگان بيشتري به جمع تماشاگران و هواداران ساخته جديد حسن فتحي اضافه مي شوند.   در قسمت قبل نيز انتشار قطعه جديد محسن چاوشي با همخواني سيناسرلك به نام افسار باز هم تحسين مخاطبان را برانگيخت و مورد استقبال فراوان قرار گرفت.    فروش آنلاين و قانوني سريال مانند قبل از دو سايت   Shahrzadseries.com و filmnet.ir   انجام مي شود. هموطنان خارج از كشور نيز مي توانند اين سريال را از وبسايت   Emfilm.net  خريداري و دانلود كنند.   امكان سفارش و خريد پستي نسخه هاي دي وي دي اين سريال از سراسر كشور در سايت   moviekala.com    فراهم شده است. هموطنان در سراسر كشور مي توانند با مراجعه به اين سايت، قسمت هاي مورد نظر خود را سفارش دهند و با همكاري شبكه پستي كشور درب منزل يا محل كار خود تحويل بگيرند.   ترانه عليدوستي، شهاب حسيني، علي نصيريان، مصطفي زماني، پريناز ايزديار، اميرحسين رستمي و ... از بازيگران اين مجموعه شبكه نمايش خانگي هستند. سيدمحمد امامي نيز تهيه كننده و سيد محمدهادي رضوي به همراه سيدمحمدامامي از سرمايه گذاران اين پروژه بخش خصوصي هستند.
330,https://www.instagram.com/p/BA5JWzwvr5n/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/248da985eb57078af57bc7ce145659b7/5BD7F3FF/t51.2885-15/e15/12558560_433213853543006_1027888776_n.jpg,1453576483,565,19135,آنونسي كوتاه از فصل نخست سريال #شهرزاد روايتي #عاشقانه در بستر تاريخ  نسخه كامل تر در كانال تلگرامي شهرزادنامه https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala  #اصلبخریم  #حلالببینیم
329,https://www.instagram.com/p/BA1srS_vr6l/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/414b0e5dd43bf1496ac51b7f27f44653/5BD81E5B/t51.2885-15/e15/12556136_177192742638279_149594446_n.jpg,1453460783,1387,25214,دكلمه #افسار با صداي مصطفي زماني (فرهاد)  ... كليپ كامل دكلمه افسار با صداي #مصطفي_زماني  را در كانال تلگرامي شهرزاد نامه در تلگرام ببينيد  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala  #اصلبخریم  #حلالببینیم
328,https://www.instagram.com/p/BAxEssfPrxV/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/e0c3ffbdc443f0ec2c7aa8167f9b13fa/5BD80F7A/t51.2885-15/e15/12534125_926156104142757_1127151085_n.jpg,1453305605,694,23168,در تندباد حوادث عشق اولين قربانيست  ... كانال تلگرامي شهرزاد نامه در تلگرام  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala  #اصلبخریم  #حلالببینیم
327,https://www.instagram.com/p/BAuQ3gLvr-g/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/94b65a06092d7fecdde190eeb6daccef/5C6BDC3B/t51.2885-15/e35/12543366_1673442322934913_937264805_n.jpg,1453211322,798,22530,شعر از زنده ياد #نجمه_زارع ... كانال تلگرامي شهرزاد نامه در تلگرام  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala  #اصلبخریم  #حلالببینیم
326,https://www.instagram.com/p/BAr07nMPr_C/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/d90008309c9e0351752db8832ca925c0/5C4D8114/t51.2885-15/e35/12479554_198360310514555_130794634_n.jpg,1453129567,2019,22925,قسمت ١٤ سريال شهرزاد در سراسر كشور توزيع شد اميدواريم از ديدن اين قسمت لذت ببريد ... كانال تلگرامي شهرزاد نامه در تلگرام  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala  #اصلبخریم  #حلالببینیم
325,https://www.instagram.com/p/BAqIzFiPr9s/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/9e0134efbf0f372f547597f650b55f71/5C86FFF3/t51.2885-15/e35/12568060_216818488656324_871645786_n.jpg,1453072874,1090,20264,پنجمین قطعه محسن چاوشی برای سریال «شهرزاد» رسما منتشر شد تازه‌ترین قطعه موسیقی سریال شهرزاد، توسط محسن چاوشی و با همخواني سينا سرلك ساخته شده است. تنظیم آهنگ این قطعه‌ که «افسار» نام دارد نیز توسط محسن چاوشی انجام شده است.  جهت شنيدن موسيقي به كانال تلگرامي شهرزاد نامه در تلگرام مراجعه كنيد https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala  #اصلبخریم  #حلالببینیم
324,https://www.instagram.com/p/BApDZjPvrxC/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/4e4df37846ee3ae1f4374d2f373ef3ca/5C7F7743/t51.2885-15/e35/12543391_1675230412733906_816817063_n.jpg,1453036489,1172,20976,پنجمین قطعه محسن چاوشی برای سریال «شهرزاد» رسما منتشر شد تازه‌ترین قطعه موسیقی سریال شهرزاد، توسط محسن چاوشی ساخته شده و شاعر آن شهریار است. تنظیم آهنگ این قطعه‌ که «افسار» نام دارد نیز توسط محسن چاوشی انجام شده است. جهت شنيدن موسيقي به كانال تلگرامي شهرزاد نامه در تلگرام مراجعه كنيد  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala  #اصلبخریم  #حلالببینیم
323,https://www.instagram.com/p/BAomXOivr67/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/98b3bf0604e1397213a0c4c1e991ccfd/5C7F5183/t51.2885-15/e35/12479505_589420767877234_1210604689_n.jpg,1453021265,1382,22323,چهاردهمين قسمت سريال شهرزاد، دوشنبه ٢٨ دي ماه، منتشر مي شود  مانند روال هر هفته، قسمت جديد سريال شهرزاد، اين دوشنبه، توزيع مي شود.   به گزارش روابط عمومي سريال شهرزاد، دوشنبه ٢٨ دي ماه، قسمت چهاردهم وارد فروشگاه هاي عرضه محصولات فرهنگي و سوپرماركتها مي شود تا انتظار مخاطبان و هواداران براي تماشاي قسمت جديد به اتمام برسد.   فروش آنلاين سريال نيز مانند هميشه از دو سايت   Shahrzadseries.com و filmnet.ir   انجام مي پذيرد. همچنين وبسايت   Emfilm.net  ويژه فروش آنلاين هموطنان خارج از كشور است.   امكان سفارش و خريد پستي نسخه هاي دي وي دي اين سريال از سراسر كشور در سايت  moviekala.com    فراهم شده است. هموطنان در سراسر كشور مي توانند با مراجعه به اين سايت، قسمت هاي مورد نظر خود را سفارش دهند و با همكاري شبكه پستي كشور درب منزل يا محل كار خود تحويل بگيرند.   سريال شهرزاد به عنوان بزرگترين پروژه سريالي بخش خصوصي كشور به كارگرداني حسن فتحي و تهيه كنندگي سيدمحمد امامي، محصول موفق شبكه نمايش خانگي است و دوشنبه هر هفته در سراسر كشور، توزيع و پخش مي شود.   ترانه عليدوستي، شهاب حسيني، علي نصيريان، مصطفي زماني، مهدي سلطاني، محمود پاك نيت، پريناز ايزديار، گلاره عباسي، فريبا متخصص و سهيلا رضوي به همراه ٢٠٠ هنرمند ديگر از بازيگران اين مجموعه هستند.
322,https://www.instagram.com/p/BAmMfSCPr5P/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/fa9c106685abf4345ec73b551cfe6c06/5BD8351D/t51.2885-15/e15/12393597_1743145745897567_315607899_n.jpg,1452940591,423,12055,كانال تلگرامي شهرزاد نامه در تلگرام  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala  #اصلبخریم  #حلالببینیم
321,https://www.instagram.com/p/BAkZSomvr0X/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/1e168c538483c7f2adbaa917e6679908/5BD822E1/t51.2885-15/e15/12383590_437812706415099_1283563590_n.jpg,1452880194,917,20743,نيستي اما هنوزم كنارمي نيستي اما هنوزم اينجايى ... كانال تلگرامي شهرزاد نامه در تلگرام  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala  #اصلبخریم  #حلالببینیم
320,https://www.instagram.com/p/BAjfjPavr9q/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/c187b30c17823b238bddfec0bd2d4857/5C5184A3/t51.2885-15/e35/12543276_1684893348459872_1677001558_n.jpg,1452849921,381,14013,پر مخاطب ترين قطعات موسيقي در بين ايرانيان در ماه گذشته ميلادي #كجايي امار بي بي سي اسپانيش از بيشترين اهنگ هاي سرچ شده توسط ايراني ها  ... كانال تلگرامي شهرزاد نامه در تلگرام  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala  #اصلبخریم  #حلالببینیم
319,https://www.instagram.com/p/BAhsVozPrwT/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/901ac52103bf773793da4f12d607e9a2/5C70F382/t51.2885-15/e35/12445979_447434275445707_1943817501_n.jpg,1452789517,554,20259,پريناز ايزديار و شهاب حسيني در نمايي از سريال شهرزاد  ... كانال تلگرامي شهرزاد نامه در تلگرام  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala  #اصلبخریم  #حلالببینیم
318,https://www.instagram.com/p/BAglZ5Qvr21/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/7cb3e5906ca62105c83732d09c4f14b8/5C6E2F31/t51.2885-15/e35/11881705_584530648362905_734076140_n.jpg,1452752327,1558,20149,از غزل شاکری یا همان «گلنار» کودکی‌هایمان چه خبر؟  شاید نام غزل شاکری برای عده‌ای آشنا نباشد اما خاطره شیرین فیلم «گلنار» هنوز هم در ذهن بچه‌های دیروز زنده است.غزل شاکری همان دختر کوچولویی است که ماجراجویی‌اش، او را گرفتار خرس‌ها کرد تا یکی از قصه‌های ماندگار کودکانه، روی پرده نقره‌ای سینما جان بگیرد. گلنار کوچولوی دیروز که حالا خانم جوانی است، این روزها با بازی در سريال شهرزاد درخشيده است.
317,https://www.instagram.com/p/BAge1iZvr-i/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/5dd77bee81252a926db8261b52785ac4/5BD7AE76/t51.2885-15/e15/12543256_1007961122600202_626217655_n.jpg,1452748884,690,18136,ديالوگهاي سريال #شهرزاد #رويا  #فرهاد  پخش در شبكه خانگي (DVD)  #اصلبخریم  #حلالببينيم  ... كانال تلگرامي شهرزاد نامه در تلگرام  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala
316,https://www.instagram.com/p/BAe-9Zavrz8/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/2c8d20547c5732ae7c7250ac6d5f0f5d/5BD7A53B/t51.2885-15/e15/12479522_117783211934865_107392525_n.jpg,1452698616,792,23553,ديالوگهاي سريال #شهرزاد #قباد. #شهرزاد  پخش در شبكه خانگي (DVD)  #اصلبخریم  #حلالببينيم  ... كانال تلگرامي شهرزاد نامه در تلگرام  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala
315,https://www.instagram.com/p/BAc65UEvryS/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/f39a1a752fe46fcf0882b5aa10588760/5C87F8C4/t51.2885-15/e35/12523746_666211596853199_2117117319_n.jpg,1452629377,662,19058,شهاب حسيني و امير حسين فتحي در نمايي از سريال شهرزاد  #اصلبخریم  #حلالببينيم ... كانال تلگرامي شهرزاد نامه در تلگرام  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala
314,https://www.instagram.com/p/BAct7dTPr5D/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/91389a3021d8758346ae3be06eda17ec/5C506CCB/t51.2885-15/e35/926725_954845824607270_1266778504_n.jpg,1452622579,402,17425,مهدي سلطاني سروستاني در نمايي از سريال شهرزاد  #اصلبخریم  #حلالببينيم ... كانال تلگرامي شهرزاد نامه در تلگرام  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala
313,https://www.instagram.com/p/BAcbG0Svr3D/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/96d7c7c0e172dad3d1ce6f1831b95e8e/5C878959/t51.2885-15/e35/12547123_934208766669974_1614562690_n.jpg,1452612710,750,23069,بعد از استقبال بى سابقه شما عزيزان از گردنبند مرغ آمين، فصل جديدى از فروش اين محصول آغاز مى شود. با پيشرفت سريال نقش آويز پررنگتر شده و اين آويز سنبلى از عشق مى باشد. پيشنهاد مى كنيم زينتى بسيار نفيس كه سنبلى از عشق مى باشد در جعبه كلكسيون جواهرات خود داشته باشيد. . . 💎 قيمت آويز تمام طلاى ١٨ عيار مرغ آمين: ٢/٢٥٠/٠٠٠ تومان 💎 💎 قيمت آويز نقره و طلاى مرغ آمين: ٧٩٩/٠٠٠ تومان 💎 💎 قيمت آويز تمام نقره  مرغ آمين: ٢٩٥/٠٠٠ تومان 💎  فروش آنلاين در وبسايت سريال شهرزاد فروش حضوري در گالري سنگ تهراني  @vamardom  @eshghnews  @tgpco  @manoshahrzad  @stones_gallery @shahrzadseries @stones_gallery @vamardom @manoshahrzad  @tgpco #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
312,https://www.instagram.com/p/BAcObBjvr-G/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/bfce1f5e68efcc459d8e0d578f993b14/5BD818F6/t51.2885-15/e15/12547741_458076541045431_1312675723_n.jpg,1452606060,636,12748,پيام آقاي حسن فتحي به هوادارن #شهرزاد ... كانال تلگرامي شهرزاد نامه در تلگرام  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala
311,https://www.instagram.com/p/BAb5czMvr8B/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/dae3a3627a0ffdfd03c6a41cf3105f35/5BD7B2C8/t51.2885-15/e15/12519136_1690536854527279_457684101_n.jpg,1452595065,1524,33561,سالروز میلادت مبارک ای ترانه سرای هزارو یک شب  ای که قصه هایت شبهای بلند زمستان را کوتاه کرد آرزو داریم بیش تر از پیش شاهد درخشش ستاره تو باشیم.
310,https://www.instagram.com/p/BAbopvjPr5P/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/1c04b93938b05d7ad55644a5c35fa520/5BD8EE02/t51.2885-15/e15/917839_1659022747647732_1242660524_n.jpg,1452586258,563,20302,ديالوگ سريال #شهرزاد  دعوت ميكنيم به كانال تلگرامي شهرزاد نامه بپيونديد  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala @eshghnews
309,https://www.instagram.com/p/BAaWKdEvr4P/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/5e055b0b2d9683323b3af18585996bcc/5C64283A/t51.2885-15/e35/12534348_550276038455814_313932019_n.jpg,1452543010,1383,20608,اميدواريم از ديدن قسمت ١٣ سريال شهرزاد لذت ببريد ... كانال تلگرامي شهرزاد نامه در تلگرام  https://telegram.me/shahrzadname  @manoshahrzad @shahrzadvamardom @vamardom @tgpco @moviekala
308,https://www.instagram.com/p/BAaSZM-vr_l/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/afd768c938f63aa80a9fa2bc21fe64f6/5C6EB18F/t51.2885-15/e35/10727537_1205702069457652_1224781253_n.jpg,1452541034,614,9929,لطفا در حمایت از شهرزاد و شبکه نمایش خانگی: 1- عکس پروفایل های ویژه روز شهرزاد را به عنوان عکس پروفایل خود قرار دهید 2- تصاویر ویژه روز شهرزاد را با هشتکهای  #اصلبخريم #حلالببينيم  در صفحات اجتماعی خود به اشتراک بگذارید *تصاویر و عکس پروفایل ها به مرور در کانال قرار خواهد گرفت  @manoshahrzad @vamardom @tgpco @shahrzadvamardom @eshghnews @moviekala  براي استفاده از پستها در صفحات شخصي خود لطفا از طريق كانال شهرزادنامه اقدام كنيد  https://telegram.me/shahrzadname
307,https://www.instagram.com/p/BAaMVU5PrzE/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/2495891e9c30d797e69970d3b957c660/5C7A74E7/t51.2885-15/e35/12383295_1111088872257851_329100379_n.jpg,1452537856,292,10436,لطفا در حمایت از شهرزاد و شبکه نمایش خانگی: 1- عکس پروفایل های ویژه روز شهرزاد را به عنوان عکس پروفایل خود قرار دهید 2- تصاویر ویژه روز شهرزاد را با هشتکهای  #اصلبخريم #حلالببينيم  در صفحات اجتماعی خود به اشتراک بگذارید *تصاویر و عکس پروفایل ها به مرور در کانال قرار خواهد گرفت  @manoshahrzad @vamardom @tgpco @shahrzadvamardom @eshghnews @moviekala  براي استفاده از پستها در صفحات شخصي خود لطفا از طريق كانال شهرزادنامه اقدام كنيد  https://telegram.me/shahrzadname
306,https://www.instagram.com/p/BAZqJUtvr7T/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/84f95ee51f1704fe66231f53bbb0da90/5C50D361/t51.2885-15/e35/12558305_491208067734494_7650689_n.jpg,1452519932,284,10340,لطفا در حمایت از شهرزاد و شبکه نمایش خانگی: 1- عکس پروفایل های ویژه روز شهرزاد را به عنوان عکس پروفایل خود قرار دهید 2- تصاویر ویژه روز شهرزاد را با هشتکهای  #اصلبخريم #حلالببينيم  در صفحات اجتماعی خود به اشتراک بگذارید *تصاویر و عکس پروفایل ها به مرور در کانال قرار خواهد گرفت  @manoshahrzad @vamardom @tgpco @shahrzadvamardom @eshghnews @moviekala  براي استفاده از پستها در صفحات شخصي خود لطفا از طريق كانال شهرزادنامه اقدام كنيد  https://telegram.me/shahrzadname
305,https://www.instagram.com/p/BAY-DX0vr8M/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/91b9c4365d094c3d3d9d8b65d2905749/5C81BA37/t51.2885-15/e35/12558433_519265941585405_296057250_n.jpg,1452496815,1336,19603,قسمت ١٣ سريال توزيع شد  اميدواريم از ديدن آن لذت ببريد. ... خريد  پك ١٣ قسمت سريال شهرزاد با ارسال رايگان درب منازل و محل كار در هر نقطه از ايران از سايت  www.moviekala.com  سه شنبه ٢٢ دي ١٣٩٤ - روز شهرزاد  منتظر حمايتها و ايده هاي اجرايي شما همراهان #شهرزاد در تلگرام به شماره زير هستيم. 09038033963 دعوت ميكنيم به كانال شهرزاد نامه در تلگرام بپيونديد  https://telegram.me/shahrzadname  خريد آنلاين تمامي قسمت ها با كيفيت بالا، از سايت رسمي سريال به آدرس  www.shahrzadseries.com  و نرم افزار موبايلي فيلم نت  www.filmnet.ir  انجام مي شود.  هموطنان خارج از كشور نيز از سايت  www.emfilm.net مي توانند تمام قسمت هاي منتشر شده را به صورت آنلاين خريداري كنند. در سراسر كشور مي توانيد با مراجعه به سايت  www.moviekala.com  تعداد قسمت هاي موردعلاقه خود را سفارش دهيد و با همكاري شبكه پستي كشور و در تهران با پيك و تحويل ٢٤ ساعته، درب منزل يا محل كار خود تحويل بگيريد.  #شهرزاد پخش در شبكه خانگي (DVD) #شهرزادراحلال_ببينيم  @shahrzadvamardom @vamardom  @tgpco  @manoshahrzad  @shahrzadseries @eshghnews #ترانه_عليدوستي #محسن_چاوشي #حسن_فتحي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد #غزل_شاكري #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #manoshahrzad
304,https://www.instagram.com/p/BAYB-x_Pr6S/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/afe0c46f48a3fea1a7c1b2d66cfd19d0/5C7E46CB/t51.2885-15/e35/12479534_937331876356024_389212223_n.jpg,1452465320,346,12331,خريد  پك ١٣ قسمت سريال شهرزاد با ارسال رايگان درب منازل و محل كار در هر نقطه از ايران از سايت  www.moviekala.com  سه شنبه ٢٢ دي ١٣٩٤ - روز شهرزاد  منتظر حمايتها و ايده هاي اجرايي شما همراهان #شهرزاد در تلگرام به شماره زير هستيم. 09038033963 دعوت ميكنيم به كانال شهرزاد نامه در تلگرام بپيونديد  https://telegram.me/shahrzadname  خريد آنلاين تمامي قسمت ها با كيفيت بالا، از سايت رسمي سريال به آدرس  www.shahrzadseries.com  و نرم افزار موبايلي فيلم نت  www.filmnet.ir  انجام مي شود.  هموطنان خارج از كشور نيز از سايت  www.emfilm.net مي توانند تمام قسمت هاي منتشر شده را به صورت آنلاين خريداري كنند. در سراسر كشور مي توانيد با مراجعه به سايت  www.moviekala.com  تعداد قسمت هاي موردعلاقه خود را سفارش دهيد و با همكاري شبكه پستي كشور و در تهران با پيك و تحويل ٢٤ ساعته، درب منزل يا محل كار خود تحويل بگيريد.  #شهرزاد پخش در شبكه خانگي (DVD) #شهرزادراحلال_ببينيم  @shahrzadvamardom @vamardom  @tgpco  @manoshahrzad  @shahrzadseries @eshghnews #ترانه_عليدوستي #محسن_چاوشي #حسن_فتحي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد #غزل_شاكري #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #manoshahrzad
